mean_1,standard_deviation_1,median_1,min_value_1,max_value_1,range_1,interquartile_range_1,q1_1,q3_1,kurtosis_1,skewness_1,station_1,channel_1,class_1,mean_2,standard_deviation_2,median_2,min_value_2,max_value_2,range_2,interquartile_range_2,q1_2,q3_2,kurtosis_2,skewness_2,station_2,channel_2,class_2
0.6235842771485676,3704.01017483752,33.0,-13596,14571,28167,4676.0,-2375.0,2301.0,0.9420661284903064,0.1246327567886721,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
93.454363757495,4776.490199961585,189.0,-15687,13609,29296,6100.0,-2968.0,3132.0,0.0866879277098173,-0.1180359149998019,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
-21.477681545636244,1960.3982325490488,-10.0,-6362,7103,13465,2542.0,-1315.0,1227.0,0.3046798969637669,0.003539183698697,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-11580.786019971469,924.9306809072716,-11573.0,-14660,-8604,6056,1267.0,-12226.0,-10959.0,0.0921881133069697,-0.0396199278632623,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11349.026,949.0412368933186,-11379.0,-13826,-7420,6406,1289.75,-12018.75,-10729.0,0.5366439325973111,0.5063642588883179,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8232.118402282453,599.3369650526108,-8261.0,-10117,-6345,3772,760.0,-8605.0,-7845.0,0.3124120154633818,-0.0033222431517999,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
-28.514990006662224,1622.804334273521,-124.0,-5423,6390,11813,2153.0,-1123.0,1030.0,0.4004406510673437,0.2023451241173174,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
-77.93604263824118,1720.5157973218882,-45.0,-4967,6475,11442,2254.0,-1233.0,1021.0,0.2639449980874655,0.127481713918671,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
-4.770819453697535,806.1118734639556,-3.0,-2796,2818,5614,988.0,-508.0,480.0,0.3886530110943109,0.0198189550710634,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-12451.407061958696,2064.8580644455665,-12708.0,-19961,-3746,16215,2576.0,-13823.0,-11247.0,0.8290957665089524,0.460243356614922,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11060.572951365755,1587.6099927821576,-11095.0,-19060,-2156,16904,1611.0,-11897.0,-10286.0,5.185092967703728,0.650382408618104,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8413.169886742171,1036.0937278920612,-8428.0,-13658,-3009,10649,1007.0,-8929.0,-7922.0,4.316456517111339,0.2160880882425188,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
131.03331112591604,3479.7049558599656,198.0,-24816,20396,45212,3128.0,-1386.0,1742.0,8.275225265624721,-0.5515997327199372,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
150.20719520319787,4692.657479818118,148.0,-26611,30158,56769,3576.0,-1680.0,1896.0,8.488005157188176,0.0324529210248942,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
-10.042638241172552,2560.4467071107206,-13.0,-15617,27233,42850,2153.0,-1126.0,1027.0,22.352590677436883,1.1801603019980027,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-12100.77348434377,2737.253631597552,-12893.0,-22412,9258,31670,2547.0,-13601.0,-11054.0,10.193279957688494,1.9793920754955088,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11172.756828780814,2405.070434512267,-11217.0,-23158,8404,31562,1619.0,-12017.0,-10398.0,11.976698687629009,0.8995338562678263,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8364.71885409727,1466.049670763644,-8364.0,-15645,671,16316,1294.0,-8975.0,-7681.0,6.093272835573828,0.0453511386530244,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
-50.298467688207865,2923.896662856084,-55.0,-15299,22900,38199,2427.0,-1250.0,1177.0,12.203149157685033,0.9302706208853656,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
-116.27581612258494,3476.131438063242,-255.0,-20477,20075,40552,2652.0,-1557.0,1095.0,7.676773879917624,0.08033486644435,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
1.3124583610926048,1657.8948658003983,43.0,-7591,7033,14624,1666.0,-839.0,827.0,3.3126832508290533,-0.0571537364228546,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-11938.593604263824,1921.4649894274255,-12402.0,-16957,-5274,11683,2528.0,-13341.0,-10813.0,0.4201831192910124,0.8348612102159535,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-10940.72618254497,1211.8885049686023,-10782.0,-16497,-6549,9948,1389.0,-11531.0,-10142.0,1.82248892583213,-0.8190147799706747,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8390.766822118587,872.5649633017055,-8329.0,-11882,-5451,6431,861.0,-8790.0,-7929.0,1.5442806715917774,-0.4177957821336968,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
117.53231179213856,2114.330092794025,135.0,-8112,8397,16509,1826.0,-776.0,1050.0,1.724901559587722,-0.0610548954927764,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
-301.944037308461,2962.0956955495253,-554.0,-9381,9685,19066,3089.0,-1896.0,1193.0,0.9795059738533922,0.2708496658997111,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
-3.989340439706862,1313.5603442683075,13.0,-4540,5153,9693,1480.0,-784.0,696.0,0.8795478285179419,0.1361024723538819,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-12485.115922718189,1007.4914268797232,-12489.0,-16462,-10219,6243,1335.0,-13105.0,-11770.0,-0.0278283676800294,-0.2341411107383955,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11049.75749500333,657.0640631096034,-11045.0,-14331,-8278,6053,745.0,-11417.0,-10672.0,2.0763628264781566,-0.2568440190647264,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8299.60692871419,440.34790625095656,-8305.0,-10000,-6494,3506,607.0,-8613.0,-8006.0,0.1817405706163235,0.0038018246731213,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
13.823451032644904,1330.7910868596564,14.0,-4538,4281,8819,1590.0,-761.0,829.0,0.4820429599274534,-0.123233465859306,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
-365.60426382411725,1615.358875840485,-308.0,-6124,5689,11813,1914.0,-1291.0,623.0,0.841261920384484,-0.1841224511123348,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
-22.493004663557628,821.0787679767501,-57.0,-2894,2835,5729,990.0,-516.0,474.0,0.6831074423623273,0.0260669987512274,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-12880.495003331112,1233.4587512955532,-13030.0,-16877,-7434,9443,1485.0,-13736.0,-12251.0,1.5393890981405374,0.6784222370020547,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11053.007328447702,1050.813165318802,-11165.0,-16867,-6971,9896,929.0,-11532.0,-10603.0,2.956305166602559,0.1156903137910743,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8202.579613590939,730.7747003801104,-8205.0,-11419,-5711,5708,832.0,-8611.0,-7779.0,1.5006160998194646,-0.2338089924103724,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
13.992005329780149,2142.733934516048,-47.0,-11308,9496,20804,1465.0,-762.0,703.0,3.13154995156905,0.2369331483975296,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
-37.072618254497,2783.886247250652,12.0,-13068,11711,24779,1862.0,-944.0,918.0,3.220423721614874,-0.0084954880098169,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
8.894070619586943,1423.628683687852,33.0,-6886,6525,13411,1185.0,-595.0,590.0,3.5472526219525244,0.0416643453809327,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-11461.589606928714,1075.7932682573792,-11450.0,-14995,-7896,7099,1453.0,-12200.0,-10747.0,-0.0469999965779881,-0.0379781507349435,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-10558.068620919386,856.7688140649111,-10525.0,-13479,-8394,5085,1047.0,-11044.0,-9997.0,0.2138254434239526,-0.3804536691134464,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8283.680879413725,548.8254019991905,-8258.0,-10049,-6761,3288,749.0,-8660.0,-7911.0,-0.1302605945452875,-0.1263119466953246,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
-83.83477681545637,1261.8068506435045,-61.0,-4394,4993,9387,1577.0,-885.0,692.0,0.5047998215625866,0.0726644345070288,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
-167.018654230513,1536.0788203160796,-169.0,-6032,6870,12902,1885.0,-1130.0,755.0,0.9660932520353952,0.1483822703378889,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
3.03530979347102,881.1083675966055,38.0,-4608,3247,7855,1054.0,-499.0,555.0,1.4433290907308909,-0.4512671438029815,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-13510.01532311792,1356.277787478352,-13810.0,-17137,-8246,8891,1142.0,-14260.0,-13118.0,1.178593515643482,0.9921983601165576,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11150.275816122585,1434.6891530563285,-11207.0,-17182,-6244,10938,998.0,-11642.0,-10644.0,2.1813721312557384,-0.2381882612499702,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8236.697534976682,949.3698505035976,-8240.0,-12438,-4299,8139,798.0,-8605.0,-7807.0,2.563818571813713,-0.102827069742518,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
-55.80413057961359,2396.11869733849,-230.0,-9891,9724,19615,1733.0,-935.0,798.0,1.99532372273292,0.2447513569148585,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
-18.31245836109261,3032.6700276555407,108.0,-14020,10621,24641,2429.0,-1158.0,1271.0,2.1419804645573866,-0.3315374477258547,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
-6.838774150566289,1534.3519550744768,-60.0,-5544,6554,12098,1118.0,-566.0,552.0,2.059894430403439,0.2281367606666418,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-12955.925383077947,3740.786083621061,-13001.0,-26434,5208,31642,2699.0,-14482.0,-11783.0,3.317925573647297,0.4870629710532623,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11287.67488341106,3107.9265686077856,-11217.0,-24136,2697,26833,2368.0,-12552.0,-10184.0,2.705197881223623,0.1517358925303901,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8287.388407728182,2613.74597752259,-8278.0,-20318,1828,22146,1862.0,-9169.0,-7307.0,3.2448809891511017,-0.2590088964701841,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
-193.28181212524984,6552.435081723093,52.0,-40945,32141,73086,3899.0,-2118.0,1781.0,5.693887431066935,-0.3505039811510766,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
147.1012658227848,7197.315752258842,105.0,-26460,33949,60409,5263.0,-2236.0,3027.0,2.1266516411500334,-0.093526935992758,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
0.3637574950033311,3594.161095388723,-2.0,-15782,16992,32774,2320.0,-1162.0,1158.0,3.710464961368572,0.0389902239619901,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-12833.991339107262,1558.443828037499,-12848.0,-19103,-5691,13412,1394.0,-13516.0,-12122.0,2.596283020320767,-0.0870239606708524,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11435.736842105263,1205.0772212997626,-11544.0,-16460,-6488,9972,1213.0,-12077.0,-10864.0,1.6124395252849206,0.2900481636715721,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8640.950033311126,997.1542604276128,-8624.0,-12759,-4391,8368,947.0,-9116.0,-8169.0,2.4111469976490785,0.0984568028385621,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
131.63957361758827,2164.2671636766654,110.0,-10117,9678,19795,1947.0,-818.0,1129.0,3.4069198302787296,-0.2161100493986399,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
-321.39640239840105,2730.429678141433,-315.0,-11168,9188,20356,2529.0,-1589.0,940.0,2.1631509334809707,-0.2244412393736042,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
28.077948034643573,1413.2577793474654,54.0,-6947,5418,12365,1256.0,-592.0,664.0,2.8662343580634726,-0.278902444251573,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-13229.605596269152,1791.1647747137088,-13370.0,-19070,-4755,14315,1984.0,-14343.0,-12359.0,1.448907678742156,0.5237281148100439,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11451.014656895402,1522.363681144091,-11521.0,-18147,-5179,12968,1417.0,-12250.0,-10833.0,2.9537054508101823,0.6292946436659344,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8681.788807461693,1090.2482441530117,-8703.0,-12837,-4221,8616,941.0,-9151.0,-8210.0,2.297252769458807,0.011006353977788,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
25.20919387075283,2771.649151353147,81.0,-11119,11939,23058,2239.0,-1126.0,1113.0,2.4262257201243003,0.2641440088015462,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
-85.05529646902065,2903.58353683341,-112.0,-9906,11773,21679,2710.0,-1534.0,1176.0,1.914292191604794,0.10467923332305,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
-17.232511658894072,1738.2073016434574,-45.0,-7352,8590,15942,1146.0,-578.0,568.0,2.547760135742216,0.0532455808052394,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-12348.740839440374,961.724133999844,-12428.0,-15562,-8920,6642,1271.0,-13007.0,-11736.0,0.2221652415655337,0.2536695690683985,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11048.930712858097,890.4958206854872,-11065.0,-14873,-7803,7070,1203.0,-11654.0,-10451.0,0.2177238700213424,0.0074212402914265,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8349.84543637575,614.847234695593,-8332.0,-10366,-6372,3994,795.0,-8720.0,-7925.0,0.3606569060854343,-0.3275348812050548,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
-58.75416389073951,1463.9972368773765,-95.0,-4668,5841,10509,1778.0,-946.0,832.0,0.497613409570893,0.0480837046153082,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
232.72951365756165,1997.1219712400368,304.0,-6293,7654,13947,2588.0,-1035.0,1553.0,0.382812003555868,-0.0804504727162111,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
8.60692871419054,828.4537631235304,20.0,-3117,2855,5972,935.0,-454.0,481.0,0.9791542202431508,-0.0578485056656303,MEPAS,HHZ,BEBENG,-8315.313790806129,1203.2452562571011,-8298.0,-14163.0,-2830.0,11333.0,771.0,-8675.0,-7904.0,6.035556662448911,-0.3190613583772741,MELAB,HHZ,BEBENG
-12145.066622251832,1331.5023331747052,-12251.0,-15490,-6999,8491,1783.0,-13139.0,-11356.0,0.3203323414790615,0.5679079772065982,MELAB,HHE,BEBENG,26.7728181212525,3441.059766526796,14.0,-13731.0,14202.0,27933.0,2114.0,-1019.0,1095.0,3.309458632341084,0.1811594173623834,MEPAS,HHE,BEBENG
-11207.038640906065,732.6146679335852,-11172.0,-14674,-7985,6689,882.0,-11640.0,-10758.0,1.437228706756791,-0.2427365994907024,MELAB,HHN,BEBENG,-21.16655562958028,3986.992718447004,-56.0,-19513.0,18687.0,38200.0,2413.0,-1202.0,1211.0,4.000727548269031,-0.1489496323611769,MEPAS,HHN,BEBENG
-8307.18587608261,536.5672599752961,-8281.0,-10212,-6813,3399,651.0,-8630.0,-7979.0,0.47885447813122,-0.2527634614557483,MELAB,HHZ,BEBENG,-9.502998001332443,1738.3960776749802,-36.0,-10494.0,7978.0,18472.0,1331.0,-702.0,629.0,4.808833699220551,-0.0823835732020783,MEPAS,HHZ,BEBENG
-34.757495003331115,1354.2721033328362,-92.0,-4521,4764,9285,1483.0,-838.0,645.0,0.955048774302322,0.290868342382388,MEPAS,HHE,BEBENG,-11952.875454545454,1373.3772334641058,-11634.5,-18896.0,-7042.0,11854.0,1283.25,-12461.0,-11177.75,3.624292553123799,-1.1436526981397055,MELAB,HHE,BEBENG
307.09526982011994,1430.1960962289395,339.0,-4949,5120,10069,1625.0,-525.0,1100.0,0.9645251559936696,0.020271518405974,MEPAS,HHN,BEBENG,-10087.59493670886,1095.9537657720205,-10445.0,-14409.0,-7321.0,7088.0,1950.0,-10895.0,-8945.0,-0.8445980254007246,0.0242296364482305,MELAB,HHN,BEBENG
